record_id,question_id,dataset_name,article_title,paragraph_index,retrieval_context,user_query,ground_truth_answer,is_unanswerable,source_url
RAGA-05133,56d138c3e7d4791d00902039,SQuAD_v2_train_official,Kanye_West,76,"As of 2013, West has won a total of 21 Grammy Awards, making him one of the most awarded artists of all-time. About.com ranked Kanye West No. 8 on their ""Top 50 Hip-Hop Producers"" list. On May 16, 2008, Kanye West was crowned by MTV as the year's No. 1 ""Hottest MC in the Game."" On December 17, 2010, Kanye West was voted as the MTV Man of the Year by MTV. Billboard ranked Kanye West No. 3 on their list of Top 10 Producers of the Decade. West ties with Bob Dylan for having topped the annual Pazz & Jop critic poll the most number of times ever, with four number-one albums each. West has also been included twice in the Time 100 annual lists of the most influential people in the world as well as being listed in a number of Forbes annual lists.","On what day did MTV name Kanye as the year's Number 1 ""Hottest MC in the Game.""?","May 16, 2008",False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-05134,56d138c3e7d4791d0090203a,SQuAD_v2_train_official,Kanye_West,76,"As of 2013, West has won a total of 21 Grammy Awards, making him one of the most awarded artists of all-time. About.com ranked Kanye West No. 8 on their ""Top 50 Hip-Hop Producers"" list. On May 16, 2008, Kanye West was crowned by MTV as the year's No. 1 ""Hottest MC in the Game."" On December 17, 2010, Kanye West was voted as the MTV Man of the Year by MTV. Billboard ranked Kanye West No. 3 on their list of Top 10 Producers of the Decade. West ties with Bob Dylan for having topped the annual Pazz & Jop critic poll the most number of times ever, with four number-one albums each. West has also been included twice in the Time 100 annual lists of the most influential people in the world as well as being listed in a number of Forbes annual lists.","December 17, 2010 was the day Kanye was nominated by MTV for what?",MTV Man of the Year,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-05135,56d138c3e7d4791d0090203b,SQuAD_v2_train_official,Kanye_West,76,"As of 2013, West has won a total of 21 Grammy Awards, making him one of the most awarded artists of all-time. About.com ranked Kanye West No. 8 on their ""Top 50 Hip-Hop Producers"" list. On May 16, 2008, Kanye West was crowned by MTV as the year's No. 1 ""Hottest MC in the Game."" On December 17, 2010, Kanye West was voted as the MTV Man of the Year by MTV. Billboard ranked Kanye West No. 3 on their list of Top 10 Producers of the Decade. West ties with Bob Dylan for having topped the annual Pazz & Jop critic poll the most number of times ever, with four number-one albums each. West has also been included twice in the Time 100 annual lists of the most influential people in the world as well as being listed in a number of Forbes annual lists.",What musician did West tie with for topping the annual Pazz & Jop critic poll 4 times each?,Bob Dylan,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-05136,56cf8915234ae51400d9be15,SQuAD_v2_train_official,Kanye_West,77,"In its 2012 list of ""500 Greatest Albums of All Time, Rolling Stone included three of West's albums—The College Dropout at number 298, Late Registration at number 118, and My Beautiful Dark Twisted Fantasy at number 353.",How many of Kanye's albums placed on the 2012 Rolling Stone list?,3,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-05137,56d13983e7d4791d00902041,SQuAD_v2_train_official,Kanye_West,77,"In its 2012 list of ""500 Greatest Albums of All Time, Rolling Stone included three of West's albums—The College Dropout at number 298, Late Registration at number 118, and My Beautiful Dark Twisted Fantasy at number 353.",How many of West's albums were included on Rolling Stone's 500 Greatest Albums of All Time list?,3,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-05138,56cf8955234ae51400d9be17,SQuAD_v2_train_official,Kanye_West,78,"The Pitchfork online music publication ranked My Beautiful Dark Twisted Fantasy as the world's best album of the decade ""so far""—between 2010 and 2014—on August 19, 2014, while Yeezus was ranked in the eighth position of a list of 100 albums. During the same week, the song ""Runaway"" (featuring Pusha T) was ranked in the third position in the publication's list of the 200 ""best tracks"" released since 2010.",Which one of Kanye's albums won The Pitchfork's Album of the Decade (so far) award?,My Beautiful Dark Twisted Fantasy,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-05139,56cf8955234ae51400d9be18,SQuAD_v2_train_official,Kanye_West,78,"The Pitchfork online music publication ranked My Beautiful Dark Twisted Fantasy as the world's best album of the decade ""so far""—between 2010 and 2014—on August 19, 2014, while Yeezus was ranked in the eighth position of a list of 100 albums. During the same week, the song ""Runaway"" (featuring Pusha T) was ranked in the third position in the publication's list of the 200 ""best tracks"" released since 2010.",What place did Yeezus secure on the list of 100 albums?,eighth,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-05140,56d139fee7d4791d00902043,SQuAD_v2_train_official,Kanye_West,78,"The Pitchfork online music publication ranked My Beautiful Dark Twisted Fantasy as the world's best album of the decade ""so far""—between 2010 and 2014—on August 19, 2014, while Yeezus was ranked in the eighth position of a list of 100 albums. During the same week, the song ""Runaway"" (featuring Pusha T) was ranked in the third position in the publication's list of the 200 ""best tracks"" released since 2010.","What online music publication ranked Kanye's album ""My Beautiful Dark Twisted Fantasy"" as the world's best album so far?",The Pitchfork,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-05141,56d139fee7d4791d00902044,SQuAD_v2_train_official,Kanye_West,78,"The Pitchfork online music publication ranked My Beautiful Dark Twisted Fantasy as the world's best album of the decade ""so far""—between 2010 and 2014—on August 19, 2014, while Yeezus was ranked in the eighth position of a list of 100 albums. During the same week, the song ""Runaway"" (featuring Pusha T) was ranked in the third position in the publication's list of the 200 ""best tracks"" released since 2010.",What album was ranked 8 on a list of 100 albums?,Yeezus,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-05142,56d139fee7d4791d00902045,SQuAD_v2_train_official,Kanye_West,78,"The Pitchfork online music publication ranked My Beautiful Dark Twisted Fantasy as the world's best album of the decade ""so far""—between 2010 and 2014—on August 19, 2014, while Yeezus was ranked in the eighth position of a list of 100 albums. During the same week, the song ""Runaway"" (featuring Pusha T) was ranked in the third position in the publication's list of the 200 ""best tracks"" released since 2010.","What song was ranked third in a list of 200 ""best tracks"" since 2010?","""Runaway""",False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-05143,56d0f72317492d1400aab6a3,SQuAD_v2_train_official,Kanye_West,79,"West's outspoken views and ventures outside of music have received significant mainstream attention. He has been a frequent source of controversy and public scrutiny for his conduct at award shows, on social media, and in other public settings. His more publicized comments include his declaration that President George W. Bush ""doesn't care about black people"" during a live 2005 television broadcast for Hurricane Katrina relief, and his interruption of singer Taylor Swift at the 2009 MTV Video Music Awards. West's efforts as a designer include collaborations with Nike, Louis Vuitton, and A.P.C. on both clothing and footwear, and have most prominently resulted in the Yeezy Season collaboration with Adidas beginning in 2013. He is the founder and head of the creative content company DONDA.",What President did Kanye West insult on air in 2005?,George W. Bush,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
RAGA-05144,56d0f72317492d1400aab6a4,SQuAD_v2_train_official,Kanye_West,79,"West's outspoken views and ventures outside of music have received significant mainstream attention. He has been a frequent source of controversy and public scrutiny for his conduct at award shows, on social media, and in other public settings. His more publicized comments include his declaration that President George W. Bush ""doesn't care about black people"" during a live 2005 television broadcast for Hurricane Katrina relief, and his interruption of singer Taylor Swift at the 2009 MTV Video Music Awards. West's efforts as a designer include collaborations with Nike, Louis Vuitton, and A.P.C. on both clothing and footwear, and have most prominently resulted in the Yeezy Season collaboration with Adidas beginning in 2013. He is the founder and head of the creative content company DONDA.",Whose speech did Kanye West ruin at the 2009 MTV Awards?,Taylor Swift,False,https://rajpurkar.github.io/SQuAD-explorer/dataset/train-v2.0.json
